event-id,visible,timestamp,location-long,location-lat,acceleration-raw-x,acceleration-raw-y,acceleration-raw-z,bar:barometric-height,battery-charge-percent,battery-charging-current,external-temperature,gps:hdop,gps:satellite-count,gps-time-to-fix,ground-speed,heading,height-above-msl,import-marked-outlier,gls:light-level,mag:magnetic-field-raw-x,mag:magnetic-field-raw-y,mag:magnetic-field-raw-z,orn:transmission-protocol,tag-voltage,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
36209250696,TRUE,58:27.0,-89.47531128,36.15570068,-258,112,1000,0,94,0,27,1.3,6,8.26,0,272,84,FALSE,10,1.411,-1.291,-0.443,GPRS,4116,gps,Anas platyrhynchos,247279,WLR-238-M-YR3,Mallard Connectivity
36209250697,TRUE,58:28.0,-89.47533417,36.15570068,-174,89,1019,0,94,0,29,1.3,6,9.23,0,244,106,FALSE,13,1.109,-1.404,-0.523,GPRS,4116,gps,Anas platyrhynchos,247279,WLR-238-M-YR3,Mallard Connectivity
36209250698,TRUE,58:27.0,-89.47536469,36.15579987,-123,79,1030,0,94,0,29,0.9,8,9.29,0,295,85,FALSE,15,1.388,-1.782,-0.558,GPRS,4116,gps,Anas platyrhynchos,247279,WLR-238-M-YR3,Mallard Connectivity
36209250699,TRUE,58:26.0,-89.47537231,36.15547943,-234,195,997,0,94,0,26,0.9,8,8.32,0,206,85,FALSE,6,1.115,-1.495,-0.566,GPRS,4116,gps,Anas platyrhynchos,247279,WLR-238-M-YR3,Mallard Connectivity
36209250700,TRUE,58:26.0,-89.47520447,36.15549088,218,-38,1030,0,94,0,27,1.1,8,8.36,0,145,77,FALSE,9,1.147,-1.925,-0.481,GPRS,4113,gps,Anas platyrhynchos,247279,WLR-238-M-YR3,Mallard Connectivity
36209250701,TRUE,58:26.0,-89.47611237,36.156353,221,50,1021,0,94,0,27,1.1,7,8.29,0,54,138,FALSE,10,1.083,-1.799,-0.501,GPRS,4113,gps,Anas platyrhynchos,247279,WLR-238-M-YR3,Mallard Connectivity
36209250702,TRUE,58:27.0,-89.47659302,36.15539551,101,79,1022,0,94,0,27,0.9,7,9.34,0,238,102,FALSE,10,1.074,-1.651,-0.545,GPRS,4113,gps,Anas platyrhynchos,247279,WLR-238-M-YR3,Mallard Connectivity
36209250703,TRUE,58:26.0,-89.48057556,36.15291214,19,-611,829,0,93,0,25,1.2,5,8.3,0,256,61,FALSE,498,0.777,-1.557,-0.288,GPRS,4110,gps,Anas platyrhynchos,247279,WLR-238-M-YR3,Mallard Connectivity
36209250704,TRUE,58:28.0,-89.48126984,36.15289688,57,282,1027,0,93,0,24,1.4,5,10.37,0.555555556,306,164,FALSE,429,1.327,-1.429,-0.566,GPRS,4110,gps,Anas platyrhynchos,247279,WLR-238-M-YR3,Mallard Connectivity
36209250705,TRUE,58:28.0,-89.48150635,36.15259171,32,238,1028,0,93,0,25,1.1,6,10.32,0.277777778,159,60,FALSE,1,1.296,-1.41,-0.557,GPRS,4110,gps,Anas platyrhynchos,247279,WLR-238-M-YR3,Mallard Connectivity
36209250706,TRUE,58:29.0,-89.48110962,36.15470505,22,230,1070,0,93,0,26,1.1,6,10.34,0,345,84,FALSE,466,1.326,-1.386,-0.547,GPRS,4110,gps,Anas platyrhynchos,247279,WLR-238-M-YR3,Mallard Connectivity
36209250707,TRUE,58:28.0,-89.48240662,36.1522522,120,142,1020,0,93,0,28,0.9,8,10.33,0,19,-129,FALSE,4,1.115,-1.635,-0.557,GPRS,4110,gps,Anas platyrhynchos,247279,WLR-238-M-YR3,Mallard Connectivity
36209250708,TRUE,58:29.0,-89.47998047,36.15446854,-54,146,1034,0,94,0,29,1.3,6,10.3,0,325,234,FALSE,84,1.117,-1.47,-0.541,GPRS,4113,gps,Anas platyrhynchos,247279,WLR-238-M-YR3,Mallard Connectivity
36209250709,TRUE,58:27.0,-89.48036957,36.15222168,10,233,1024,0,94,0,27,1.3,7,9.27,0.277777778,317,178,FALSE,9,1.233,-1.799,-0.557,GPRS,4113,gps,Anas platyrhynchos,247279,WLR-238-M-YR3,Mallard Connectivity
36209250710,TRUE,58:27.0,-89.48107147,36.15391541,-6,-516,920,0,93,0,27,0.9,7,9.3,0,13,95,FALSE,2,0.814,-1.53,-0.35,GPRS,4110,gps,Anas platyrhynchos,247279,WLR-238-M-YR3,Mallard Connectivity
36209250711,TRUE,58:27.0,-89.48117065,36.15390396,-23,-261,1011,0,94,0,30,0.9,7,9.26,0,146,122,FALSE,37,1.193,-1.832,-0.523,GPRS,4113,gps,Anas platyrhynchos,247279,WLR-238-M-YR3,Mallard Connectivity
36209250712,TRUE,58:38.0,-89.48093414,36.15391159,-261,-515,842,0,93,0,27,1,7,19.44,0,0,42,FALSE,451,0.967,-1.283,-0.367,GPRS,4110,gps,Anas platyrhynchos,247279,WLR-238-M-YR3,Mallard Connectivity
36209250713,TRUE,58:44.0,-89.48088837,36.153862,40,186,1033,0,93,0,29,0.8,10,25.58,0.277777778,28,100,FALSE,3,1.596,-1.585,-0.479,GPRS,4110,gps,Anas platyrhynchos,247279,WLR-238-M-YR3,Mallard Connectivity
36209250714,TRUE,59:05.0,-89.47523499,36.15611267,-25,169,1088,0,93,0,25,1,9,46.63,0.277777778,16,15,FALSE,4,1.464,-1.419,-0.532,GPRS,4107,gps,Anas platyrhynchos,247279,WLR-238-M-YR3,Mallard Connectivity
36209250715,TRUE,58:42.0,-89.47528839,36.1564064,270,-54,1016,0,93,0,31,1.1,9,23.54,0,260,53,FALSE,19,1.035,-1.683,-0.517,GPRS,4107,gps,Anas platyrhynchos,247279,WLR-238-M-YR3,Mallard Connectivity
36209250716,TRUE,58:42.0,-89.47518921,36.15631104,-81,52,1178,0,93,0,31,0.7,13,23.59,0,234,65,FALSE,22,1.149,-1.793,-0.538,GPRS,4110,gps,Anas platyrhynchos,247279,WLR-238-M-YR3,Mallard Connectivity
36159605023,TRUE,06:14.0,-89.48160553,36.1355896,89,164,994,0,95,0,31,0.9,9,23.76,0.277777778,209,106,FALSE,0,-0.364,-0.272,-0.012,GPRS,4121,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605024,TRUE,06:15.0,-89.48149872,36.13560104,178,192,970,0,95,0,32,0.9,11,24.75,0,207,244,FALSE,0,-0.354,-0.248,-0.009,GPRS,4121,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605025,TRUE,06:32.0,-89.48146057,36.135849,144,241,963,0,95,0,33,0.8,11,41.69,0,244,28,FALSE,0,-0.334,-0.151,-0.006,GPRS,4121,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605026,TRUE,05:59.0,-89.48176575,36.1358223,66,236,970,0,95,0,32,1,9,9.24,0,331,91,FALSE,0,-0.328,-0.095,-0.041,GPRS,4119,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605027,TRUE,06:14.0,-89.48190308,36.13554382,-41,219,974,0,95,0,32,1.3,8,23.64,0,347,66,FALSE,0,-0.333,-0.02,-0.04,GPRS,4119,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605028,TRUE,06:29.0,-89.4794693,36.1399498,92,92,993,0,95,0,27,1.1,9,38.69,0.277777778,38,78,FALSE,0,0.068,-0.114,-0.004,GPRS,4119,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605029,TRUE,06:29.0,-89.47971344,36.14055634,-7,-152,960,0,94,0,29,0.8,10,38.68,0,286,88,FALSE,0,-0.365,-0.355,-0.007,GPRS,4116,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605030,TRUE,05:58.0,-89.47815704,36.14232635,-69,58,1007,0,94,0,26,1.1,7,8.22,0,46,79,FALSE,0,-0.171,0.117,0.004,GPRS,4116,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605031,TRUE,06:07.0,-89.47783661,36.1423645,6,235,976,0,94,0,28,0.9,8,16.65,0,16,90,FALSE,0,0.121,-0.036,0.059,GPRS,4116,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605032,TRUE,06:03.0,-89.47814941,36.14260101,361,145,940,0,94,0,28,0.9,8,12.63,0.277777778,311,91,FALSE,0,-0.003,-0.13,-0.025,GPRS,4116,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605033,TRUE,06:14.0,-89.47872925,36.14195251,-4,-1255,969,0,94,0,28,0.7,13,23.86,0,248,68,FALSE,0,-0.452,0.004,0.001,GPRS,4116,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605034,TRUE,06:29.0,-89.4786377,36.14184952,364,112,929,0,94,0,32,1.3,7,38.6,0,246,83,FALSE,0,0.024,-0.168,0.007,GPRS,4116,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605035,TRUE,05:59.0,-89.47866058,36.14182281,-51,-66,998,0,94,0,29,0.9,8,9.19,0,253,81,FALSE,0,-0.056,0.037,-0.015,GPRS,4113,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605036,TRUE,06:19.0,-89.48228455,36.13521194,196,85,1018,0,94,0,26,1.1,7,28.57,0,96,89,FALSE,0,-0.337,-0.037,-0.065,GPRS,4113,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605037,TRUE,06:28.0,-89.48184967,36.13380051,110,214,992,0,94,0,28,0.9,8,37.69,0,170,89,FALSE,31,-0.296,-0.375,0.004,GPRS,4113,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605038,TRUE,06:00.0,-89.48219299,36.13538361,145,161,962,0,93,0,30,1.4,6,10.2,0,115,72,FALSE,405,-0.192,0.007,-0.033,GPRS,4110,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605039,TRUE,05:58.0,-89.48265839,36.1350975,-63,-736,697,0,94,0,29,0.9,9,8.26,0,15,83,FALSE,2,-0.5,-0.381,0.054,GPRS,4113,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605040,TRUE,05:59.0,-89.49859619,36.12627029,78,-648,1624,0,94,4,26,1,8,9.26,19.16666667,281,132,FALSE,105,-0.123,-0.535,0.033,GPRS,4113,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605041,TRUE,06:30.0,-89.55569458,36.11602783,-126,-98,987,0,94,0,32,0.9,8,39.74,0,84,123,FALSE,254,-0.003,-0.064,0.014,GPRS,4116,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605042,TRUE,06:35.0,-89.55587769,36.1157074,-11,-106,990,0,94,0,35,1.1,7,44.7,0,28,89,FALSE,19,-0.087,0.029,0.009,GPRS,4113,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605043,TRUE,06:06.0,-89.55593872,36.1154747,-48,-210,950,0,93,0,35,1.4,6,15.68,0,172,47,FALSE,2,-0.139,0.067,0.02,GPRS,4110,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605044,TRUE,06:06.0,-89.55570984,36.11550522,424,105,910,0,93,0,34,1,8,15.67,0,138,82,FALSE,20,0.063,-0.227,0.047,GPRS,4110,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605045,TRUE,06:13.0,-89.55542755,36.11577606,-95,144,984,0,93,0,35,1.1,7,22.74,0,133,198,FALSE,1,0.049,0.042,0.089,GPRS,4110,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605046,TRUE,06:06.0,-89.5553894,36.11577606,116,134,970,0,93,0,32,0.9,9,15.73,0.277777778,168,111,FALSE,0,-0.317,-0.021,-0.034,GPRS,4107,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605047,TRUE,06:05.0,-89.48126221,36.13516998,250,40,1003,0,93,0,27,0.8,10,14.78,0,33,104,FALSE,0,0.038,-0.102,0.004,GPRS,4107,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605048,TRUE,06:05.0,-89.48134613,36.13471222,138,-382,907,0,93,0,29,1.1,7,14.78,0,342,115,FALSE,0,-0.637,-0.134,0.116,GPRS,4107,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605049,TRUE,05:59.0,-89.48160553,36.13529205,140,221,969,0,93,0,31,1.3,5,9.29,0,342,59,FALSE,0,-0.026,0.006,0.017,GPRS,4107,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605050,TRUE,07:53.0,-89.48118591,36.13521576,140,212,974,0,93,0,35,0.9,9,43.74,0,305,65,FALSE,0,-0.068,-0.45,0.066,GPRS,4107,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605051,TRUE,07:16.0,-89.48124695,36.13518524,-132,242,961,0,91,0,31,1.7,5,7.12,0.555555556,80,88,FALSE,0,0.123,0.027,0.107,GPRS,4093,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605052,TRUE,07:44.0,-89.48105621,36.13518143,-113,165,992,0,91,0,33,1.4,7,34.66,0,133,91,FALSE,0,0.006,0.086,0.073,GPRS,4093,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605053,TRUE,07:35.0,-89.48139191,36.13523483,-79,272,951,0,91,0,34,1.9,5,25.67,0,107,32,FALSE,0,0.053,0.088,0.111,GPRS,4093,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605054,TRUE,07:21.0,-89.4812088,36.13489532,196,257,948,0,90,0,34,1.3,5,11.64,0,20,63,FALSE,0,-0.091,-0.013,0.009,GPRS,4091,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605055,TRUE,07:21.0,-89.48105621,36.13491821,132,263,949,0,90,0,33,1,7,11.69,0,29,105,FALSE,0,0.173,-0.21,0.097,GPRS,4091,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605056,TRUE,07:18.0,-89.48216248,36.13441467,132,-577,807,0,90,0,29,1,8,9.23,0,306,75,FALSE,0,-0.311,-0.311,-0.049,GPRS,4091,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605057,TRUE,07:18.0,-89.48181152,36.13457489,145,249,973,0,90,0,30,1.3,7,9.23,0,117,76,FALSE,0,-0.119,0.02,-0.022,GPRS,4091,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605058,TRUE,07:17.0,-89.4821701,36.13457108,224,229,962,0,90,0,30,1.9,5,8.17,0.277777778,341,123,FALSE,0,0.126,-0.168,0.066,GPRS,4091,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605059,TRUE,07:18.0,-89.48245239,36.13489914,92,-433,894,0,90,0,27,1,7,9.22,0,89,114,FALSE,0,-0.262,-0.053,-0.066,GPRS,4091,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605060,TRUE,07:17.0,-89.48110199,36.13430023,85,199,983,0,90,0,26,1.3,5,8.12,0.555555556,131,97,FALSE,1,-0.34,-0.072,-0.082,GPRS,4091,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605061,TRUE,07:50.0,-89.5555954,36.11503983,72,-429,875,0,90,0,30,1.5,5,40.69,0.277777778,192,205,FALSE,256,-0.352,-0.489,0.082,GPRS,4091,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605062,TRUE,07:50.0,-89.55580902,36.11549377,8,-535,856,0,90,0,33,1.5,5,40.66,0,57,107,FALSE,49,-0.287,-0.155,-0.041,GPRS,4088,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605063,TRUE,07:17.0,-89.5557251,36.11566925,-45,29,937,0,90,0,34,1.2,6,8.22,0,203,94,FALSE,334,-0.159,0.082,0.026,GPRS,4088,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605064,TRUE,07:22.0,-89.55612946,36.11571503,69,-606,761,0,90,8,37,1.4,5,12.7,0.555555556,24,82,FALSE,586,-0.351,-0.258,0.011,GPRS,4088,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605065,TRUE,07:30.0,-89.55580139,36.11568069,232,-721,680,0,93,4,40,1.4,5,20.72,0,96,93,FALSE,1639,-0.393,-0.242,-0.005,GPRS,4110,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605066,TRUE,07:19.0,-89.55577087,36.11566544,-25,-136,993,0,96,0,32,1.6,5,10.2,0,158,144,FALSE,1358,-0.545,-0.177,0.022,GPRS,4127,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605067,TRUE,07:43.0,-89.55582428,36.11560822,5,-524,846,0,97,0,33,1.4,7,33.79,0,127,82,FALSE,785,-0.679,-0.207,0.187,GPRS,4130,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605068,TRUE,07:25.0,-89.55644989,36.11624527,440,-182,901,0,96,0,30,1.1,6,15.7,0,12,62,FALSE,277,-0.083,-0.417,-0.024,GPRS,4127,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605069,TRUE,07:39.0,-89.5561142,36.11592865,-85,70,985,0,96,0,33,1.2,5,29.72,0.277777778,11,139,FALSE,23,-0.212,0.128,0.029,GPRS,4127,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605070,TRUE,07:31.0,-89.55579376,36.11615372,90,176,990,0,96,0,32,0.9,7,21.75,0.833333333,33,96,FALSE,0,0.024,0.002,0.013,GPRS,4124,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605071,TRUE,07:35.0,-89.48206329,36.13423538,8,228,983,0,96,0,31,1.5,7,25.79,0,343,58,FALSE,0,-0.189,-0.413,-0.004,GPRS,4124,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605072,TRUE,07:19.0,-89.48245239,36.13439941,334,216,927,0,96,0,31,1.1,7,10.27,0.277777778,146,74,FALSE,0,-0.262,-0.505,0.044,GPRS,4124,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605073,TRUE,07:19.0,-89.48197937,36.13486862,132,234,977,0,96,0,30,1,8,10.3,0,42,37,FALSE,0,-0.083,-0.466,0.045,GPRS,4124,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605074,TRUE,07:18.0,-89.4822998,36.13438416,-305,181,937,0,95,0,30,1.3,6,9.22,0,161,119,FALSE,0,-0.361,-0.026,-0.038,GPRS,4121,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605075,TRUE,07:30.0,-89.47701263,36.14382172,-3,16,1002,0,95,0,21,1.7,5,21.3,0,34,75,FALSE,0,0.025,-0.3,-0.047,GPRS,4121,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605076,TRUE,07:22.0,-89.47729492,36.14405823,81,132,994,0,95,0,27,1.9,6,12.65,0,21,55,FALSE,0,0,-0.031,0.003,GPRS,4121,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605077,TRUE,07:22.0,-89.47686768,36.14381027,-165,40,981,0,95,0,29,1.1,6,12.71,0,250,108,FALSE,0,-0.003,0.07,0.029,GPRS,4121,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605078,TRUE,07:26.0,-89.4768219,36.14378357,8,270,976,0,95,0,29,1.2,5,16.69,0,204,109,FALSE,0,0.083,-0.36,0.056,GPRS,4121,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605079,TRUE,07:35.0,-89.47666931,36.14376831,405,211,905,0,95,0,30,1,7,25.77,0,312,119,FALSE,0,0.148,-0.298,0.083,GPRS,4121,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605080,TRUE,07:34.0,-89.47698212,36.14393234,410,160,915,0,95,0,28,1,8,24.7,0,345,90,FALSE,0,-0.369,-0.401,0.001,GPRS,4119,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605081,TRUE,07:17.0,-89.47692108,36.14408493,184,137,976,0,95,0,29,1.3,6,8.21,0.277777778,82,101,FALSE,0,-0.337,-0.398,-0.018,GPRS,4119,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605082,TRUE,07:17.0,-89.47731781,36.14430618,-174,332,923,0,95,0,31,1.3,6,8.17,0,122,114,FALSE,0,0.192,-0.062,0.131,GPRS,4119,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605083,TRUE,07:19.0,-89.55158234,36.11781311,56,332,1290,0,95,0,20,1,7,10.24,21.38888889,243,154,FALSE,448,-0.355,-0.578,0.078,GPRS,4119,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605084,TRUE,07:19.0,-89.55860138,36.1138649,132,708,678,0,95,0,25,1.3,5,10.19,0.277777778,68,89,FALSE,488,0.29,-0.317,0.192,GPRS,4119,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36159605085,TRUE,07:27.0,-89.55976868,36.11392212,-38,-99,991,0,95,0,30,1.3,6,17.75,0,45,13,FALSE,1,-0.399,-0.345,-0.015,GPRS,4119,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36174214490,TRUE,07:35.0,-89.56008148,36.11442947,312,-663,724,0,94,0,32,1.1,7,25.65,0,250,71,FALSE,37,-0.627,-0.455,0.248,GPRS,4116,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36174214491,TRUE,07:17.0,-89.56047821,36.11438751,115,262,976,0,93,0,31,1.1,8,8.26,0,280,62,FALSE,10,0.143,-0.193,0.082,GPRS,4107,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36174214492,TRUE,07:53.0,-89.56031036,36.11489105,130,-680,733,0,93,0,30,0.9,8,43.85,0,63,88,FALSE,21,-0.564,-0.439,0.158,GPRS,4107,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36174214493,TRUE,07:18.0,-89.56045532,36.11476135,368,-149,928,0,93,0,31,1.9,5,9.27,0,58,39,FALSE,1472,-0.27,-0.565,0.102,GPRS,4107,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36174214494,TRUE,07:17.0,-89.560112,36.11474991,-40,109,982,0,93,0,32,1,8,8.24,0.555555556,10,85,FALSE,646,-0.191,-0.378,-0.028,GPRS,4107,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36174214495,TRUE,07:42.0,-89.55986023,36.11470413,-19,7,996,0,93,0,31,1.5,7,32.95,0.277777778,95,105,FALSE,10,-0.237,-0.383,-0.025,GPRS,4105,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36174214496,TRUE,07:24.0,-89.56030273,36.11469269,160,221,975,0,93,0,30,1,7,15.29,0,7,97,FALSE,446,-0.32,-0.349,-0.023,GPRS,4105,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36174214497,TRUE,07:24.0,-89.56005859,36.11479187,242,-167,961,0,93,0,30,1.7,4,14.83,0.277777778,230,115,FALSE,3,-0.39,-0.488,0.064,GPRS,4105,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36174214498,TRUE,07:24.0,-89.56021118,36.11474609,210,-389,899,0,93,0,28,1.4,5,14.87,0,187,110,FALSE,0,-0.525,-0.026,0.027,GPRS,4105,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36174214499,TRUE,07:41.0,-89.47669983,36.14426804,-206,207,955,0,93,0,32,1,10,31.96,0,235,212,FALSE,0,-0.334,0.053,-0.004,GPRS,4105,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36174214500,TRUE,07:35.0,-89.47707367,36.14365768,-160,197,968,0,92,0,33,1,8,25.82,0,176,50,FALSE,0,-0.354,-0.003,-0.029,GPRS,4102,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36174214501,TRUE,07:21.0,-89.48152924,36.13559341,231,257,933,0,92,0,31,0.8,9,11.8,0,296,52,FALSE,0,-0.324,-0.288,-0.04,GPRS,4102,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36174214502,TRUE,07:45.0,-89.48130798,36.1352005,371,251,908,0,92,0,32,1.1,8,35.86,0,217,118,FALSE,0,0.057,-0.149,0.024,GPRS,4102,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36174214503,TRUE,07:53.0,-89.48129272,36.13519669,124,227,970,0,92,0,34,1.4,6,43.78,0,301,68,FALSE,0,-0.313,-0.294,-0.032,GPRS,4099,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36174214504,TRUE,07:17.0,-89.48182678,36.13511276,385,292,877,0,92,0,33,1.3,7,8.16,0,94,71,FALSE,0,-0.252,-0.505,0.052,GPRS,4099,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36174214505,TRUE,07:21.0,-89.4822464,36.13467026,51,269,956,0,92,0,34,1.1,6,11.76,0,83,28,FALSE,0,0.104,-0.027,0.083,GPRS,4099,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36174214506,TRUE,07:18.0,-89.48167419,36.13468933,471,243,867,0,92,0,33,1.1,7,9.17,0.277777778,59,99,FALSE,0,-0.176,-0.59,0.149,GPRS,4099,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36174214507,TRUE,07:17.0,-89.48254395,36.13452148,199,265,950,0,92,0,31,0.8,9,8.25,0,287,39,FALSE,0,-0.246,-0.437,0.004,GPRS,4099,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36174214508,TRUE,07:18.0,-89.48244476,36.13461685,15,205,951,0,91,0,32,0.9,8,9.27,0,27,1,FALSE,0,-0.24,-0.016,-0.032,GPRS,4096,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36174214509,TRUE,07:53.0,-89.48238373,36.13457489,141,-225,969,0,91,0,28,1,9,43.85,0,350,87,FALSE,0,-0.392,-0.454,0.019,GPRS,4096,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36174214510,TRUE,07:16.0,-89.48240662,36.13459396,-212,267,933,0,91,0,30,1.4,6,7.17,0,172,87,FALSE,0,-0.138,-0.278,-0.059,GPRS,4096,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36174214511,TRUE,07:17.0,-89.48205566,36.13475418,142,234,1003,0,91,0,31,1.8,5,8.19,1.944444444,296,64,FALSE,0,0.127,-0.275,0.048,GPRS,4093,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
36174214512,TRUE,07:35.0,-89.48176575,36.13496399,69,321,992,0,91,0,30,1.1,6,25.82,0,268,89,FALSE,305,-0.066,0.022,-0.004,GPRS,4093,gps,Anas platyrhynchos,247284,WLR-241-M-YR3,Mallard Connectivity
